1623026495974 [Opening serial port: /dev/ttyTHS1.] 
1623026496281 [The robot is connected to ] [/dev/ttyTHS1] 
1623026496281 [Initial robot's topic...] 
1623026496287 [Start initializing navigation] 
1623026496287 [Start initializing navigation topic] 
1623026496371 [Initialization navigation topic finished] 
1623026496377 [Initialization navigation finished] 
1623026496444 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496501 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496537 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496591 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496638 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496690 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496741 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496790 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496838 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496889 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496942 [vl:0.0 vr:0.0 yaw:0.0] 
1623026496990 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497042 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497090 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497142 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497190 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497242 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497294 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497346 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497394 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497442 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497489 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497546 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497591 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497646 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497690 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497742 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497790 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497843 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497889 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497942 [vl:0.0 vr:0.0 yaw:0.0] 
1623026497990 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498035 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498089 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498141 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498190 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498242 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498290 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498342 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498389 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498442 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498491 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498535 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498589 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498641 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498689 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498741 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498789 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498841 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498890 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498941 [vl:0.0 vr:0.0 yaw:0.0] 
1623026498990 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499041 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499090 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499141 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499189 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499241 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499290 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499335 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499393 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499441 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499491 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499539 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499589 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499638 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499690 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499742 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499794 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499846 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499894 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499945 [vl:0.0 vr:0.0 yaw:0.0] 
1623026499990 [vl:0.0 vr:0.0 yaw:0.0] 
1623026500045 [vl:0.0 vr:0.0 yaw:0.0] 
1623026500090 [vl:0.0 vr:0.0 yaw:0.0] 
1623026500144 [vl:0.0 vr:0.0 yaw:0.0] 
1623026500190 [vl:0.0 vr:0.0 yaw:0.0] 
1623026500242 [vl:0.0 vr:0.0 yaw:0.0] 
1623026500299 [vl:0.0 vr:0.0 yaw:0.0] 
