1623112299319 [Opening serial port: /dev/ttyTHS1.] 
1623112299624 [The robot is connected to ] [/dev/ttyTHS1] 
1623112299624 [Initial robot's topic...] 
1623112299634 [Start initializing navigation] 
1623112299635 [Start initializing navigation topic] 
1623112299715 [Initialization navigation topic finished] 
1623112299720 [Initialization navigation finished] 
1623112299790 [vl:0.0 vr:0.0 yaw:0.0] 
1623112299837 [vl:0.0 vr:0.0 yaw:0.0] 
1623112299881 [vl:0.0 vr:0.0 yaw:0.0] 
1623112299933 [vl:0.0 vr:0.0 yaw:0.0] 
1623112299981 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300033 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300082 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300133 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300181 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300233 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300281 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300333 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300381 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300433 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300481 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300533 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300581 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300633 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300689 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300733 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300781 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300833 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300881 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300934 [vl:0.0 vr:0.0 yaw:0.0] 
1623112300984 [vl:0.0 vr:0.0 yaw:0.0] 
1623112301033 [vl:0.0 vr:0.0 yaw:0.0] 
1623112301047 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623112301081 [vl:0.0 vr:0.0 yaw:0.0] 
1623112301133 [vl:0.0 vr:0.0 yaw:0.0] 
1623112301181 [vl:0.0 vr:0.0 yaw:0.0] 
1623112301233 [vl:0.0 vr:0.0 yaw:0.0] 
