1623085128783 [Opening serial port: /dev/ttyTHS1.] 
1623085129093 [The robot is connected to ] [/dev/ttyTHS1] 
1623085129093 [Initial robot's topic...] 
1623085129099 [Start initializing navigation] 
1623085129099 [Start initializing navigation topic] 
1623085129194 [Initialization navigation topic finished] 
1623085129199 [Initialization navigation finished] 
1623085129264 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129329 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129369 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129415 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129462 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129515 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129562 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129614 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129671 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129714 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129762 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129814 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129862 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129914 [vl:0.0 vr:0.0 yaw:0.0] 
1623085129962 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130014 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130062 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130114 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130164 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130198 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623085130216 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130262 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130314 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130366 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130413 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623085130414 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130466 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130514 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130566 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130614 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130663 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130714 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130762 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130813 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130862 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130914 [vl:0.0 vr:0.0 yaw:0.0] 
1623085130962 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131014 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131062 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131119 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131163 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131214 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131262 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131314 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131365 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131413 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131462 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131514 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131562 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131614 [vl:0.0 vr:0.0 yaw:0.0] 
1623085131649 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623085131673 [vl:-0.0145 vr:0.0 yaw:0.0] 
1623085131714 [vl:0.0 vr:-0.014 yaw:0.0] 
1623085131763 [vl:0.0 vr:-0.014 yaw:0.0] 
1623085131813 [vl:-0.016 vr:0.0 yaw:0.0] 
1623085131869 [vl:-0.0145 vr:-0.016 yaw:0.0] 
1623085131914 [vl:-0.016 vr:-0.016 yaw:0.0] 
1623085131962 [vl:0.0 vr:0.0 yaw:0.0] 
1623085132014 [vl:-0.0305 vr:-0.016 yaw:0.0] 
1623085132062 [vl:-0.0145 vr:-0.03 yaw:0.0] 
1623085132114 [vl:-0.0455 vr:-0.03 yaw:0.0] 
1623085132162 [vl:-0.047 vr:-0.0445 yaw:0.0] 
1623085132213 [vl:-0.0305 vr:-0.0445 yaw:0.0] 
1623085132262 [vl:-0.0455 vr:-0.03 yaw:0.0] 
1623085132314 [vl:-0.0455 vr:-0.0755 yaw:0.0] 
1623085132362 [vl:-0.0785 vr:-0.0775 yaw:0.0] 
1623085132414 [vl:-0.095 vr:-0.1085 yaw:0.0] 
1623085132462 [vl:-0.1085 vr:-0.1065 yaw:0.0] 
1623085132513 [vl:-0.0935 vr:-0.0755 yaw:0.0] 
1623085132562 [vl:-0.077 vr:-0.0755 yaw:0.0] 
1623085132613 [vl:-0.0935 vr:-0.1065 yaw:0.0] 
1623085132662 [vl:-0.095 vr:-0.0755 yaw:0.0] 
1623085132713 [vl:-0.077 vr:-0.1065 yaw:0.0] 
1623085132762 [vl:-0.0935 vr:-0.0755 yaw:0.0] 
1623085132817 [vl:-0.11 vr:-0.1375 yaw:0.0] 
1623085132862 [vl:-0.11 vr:-0.1065 yaw:0.0] 
1623085132914 [vl:-0.0935 vr:-0.1375 yaw:0.0] 
1623085132962 [vl:-0.1085 vr:-0.092 yaw:0.0] 
1623085133014 [vl:-0.125 vr:-0.09 yaw:0.0] 
1623085133062 [vl:-0.125 vr:-0.1065 yaw:0.0] 
1623085133114 [vl:-0.125 vr:-0.123 yaw:0.0] 
1623085133162 [vl:-0.0935 vr:-0.121 yaw:0.0] 
1623085133214 [vl:-0.125 vr:-0.123 yaw:0.0] 
1623085133262 [vl:-0.1235 vr:-0.121 yaw:0.0] 
1623085133314 [vl:-0.1085 vr:-0.1065 yaw:0.0] 
1623085133362 [vl:-0.125 vr:-0.1375 yaw:0.0] 
1623085133414 [vl:-0.1235 vr:-0.1065 yaw:0.0] 
1623085133462 [vl:-0.14 vr:-0.121 yaw:0.0] 
1623085133514 [vl:-0.1235 vr:-0.121 yaw:0.0] 
1623085133566 [vl:-0.14 vr:-0.1375 yaw:0.0] 
1623085133614 [vl:-0.14 vr:-0.1375 yaw:0.0] 
1623085133662 [vl:-0.125 vr:-0.123 yaw:0.0] 
1623085133714 [vl:-0.14 vr:-0.154 yaw:0.0] 
1623085133762 [vl:-0.1235 vr:-0.1065 yaw:0.0] 
1623085133814 [vl:-0.125 vr:-0.154 yaw:0.0] 
1623085133862 [vl:-0.1565 vr:-0.1375 yaw:0.0] 
1623085133914 [vl:-0.14 vr:-0.1375 yaw:0.0] 
1623085133962 [vl:-0.1565 vr:-0.1375 yaw:0.0] 
1623085134014 [vl:-0.14 vr:-0.1375 yaw:0.0] 
1623085134053 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623085134078 [vl:-0.14 vr:-0.123 yaw:0.0] 
1623085134114 [vl:-0.155 vr:-0.1065 yaw:0.0] 
1623085134170 [vl:-0.1235 vr:-0.061 yaw:0.0] 
1623085134214 [vl:-0.1085 vr:-0.092 yaw:0.0] 
1623085134262 [vl:-0.0935 vr:-0.1065 yaw:0.0] 
1623085134314 [vl:-0.0935 vr:-0.092 yaw:0.0] 
1623085134364 [vl:-0.1235 vr:-0.09 yaw:0.0] 
1623085134418 [vl:-0.125 vr:-0.1065 yaw:0.0] 
1623085134462 [vl:-0.125 vr:-0.123 yaw:0.0] 
1623085134513 [vl:-0.1235 vr:-0.1065 yaw:0.0] 
1623085134562 [vl:-0.1085 vr:-0.092 yaw:0.0] 
1623085134614 [vl:-0.125 vr:-0.09 yaw:0.0] 
1623085134664 [vl:-0.1235 vr:-0.0755 yaw:0.0] 
1623085134714 [vl:-0.1085 vr:-0.1065 yaw:0.0] 
1623085134762 [vl:-0.125 vr:-0.09 yaw:0.0] 
1623085134814 [vl:-0.1085 vr:-0.09 yaw:0.0] 
1623085134866 [vl:-0.125 vr:-0.092 yaw:0.0] 
1623085134914 [vl:-0.1085 vr:-0.1065 yaw:0.0] 
1623085134962 [vl:-0.092 vr:-0.123 yaw:0.0] 
1623085135014 [vl:-0.125 vr:-0.09 yaw:0.0] 
1623085135063 [vl:-0.125 vr:-0.092 yaw:0.0] 
1623085135114 [vl:-0.1085 vr:-0.09 yaw:0.0] 
1623085135162 [vl:-0.125 vr:-0.1065 yaw:0.0] 
1623085135214 [vl:-0.1235 vr:-0.1085 yaw:0.0] 
1623085135262 [vl:-0.125 vr:-0.09 yaw:0.0] 
1623085135325 [vl:-0.1085 vr:-0.1065 yaw:0.0] 
1623085135362 [vl:-0.1085 vr:-0.123 yaw:0.0] 
1623085135414 [vl:-0.1085 vr:-0.1065 yaw:0.0] 
1623085135464 [vl:-0.125 vr:-0.0755 yaw:0.0] 
1623085135514 [vl:-0.1085 vr:-0.09 yaw:0.0] 
1623085135562 [vl:-0.125 vr:-0.092 yaw:0.0] 
1623085135614 [vl:-0.1085 vr:-0.092 yaw:0.0] 
1623085135662 [vl:-0.125 vr:-0.0755 yaw:0.0] 
1623085135714 [vl:-0.125 vr:-0.0775 yaw:0.0] 
1623085135762 [vl:-0.14 vr:-0.0755 yaw:0.0] 
1623085135814 [vl:-0.14 vr:-0.092 yaw:0.0] 
1623085135872 [vl:-0.125 vr:-0.092 yaw:0.0] 
1623085135918 [vl:-0.125 vr:-0.1085 yaw:0.0] 
1623085135962 [vl:-0.125 vr:-0.0755 yaw:0.0] 
1623085136019 [vl:-0.1235 vr:-0.0755 yaw:0.0] 
1623085136062 [vl:-0.125 vr:-0.061 yaw:0.0] 
1623085136114 [vl:-0.125 vr:-0.0755 yaw:0.0] 
1623085136166 [vl:-0.0935 vr:-0.0755 yaw:0.0] 
1623085136214 [vl:-0.125 vr:-0.0755 yaw:0.0] 
1623085136262 [vl:-0.1415 vr:-0.0755 yaw:0.0] 
1623085136314 [vl:-0.14 vr:-0.092 yaw:0.0] 
1623085136362 [vl:-0.125 vr:-0.092 yaw:0.0] 
1623085136420 [vl:-0.11 vr:-0.092 yaw:0.0] 
1623085136462 [vl:-0.125 vr:-0.0775 yaw:0.0] 
1623085136514 [vl:-0.1415 vr:-0.059 yaw:0.0] 
