1622962702550 [Opening serial port: /dev/ttyTHS1.] 
1622962702855 [The robot is connected to ] [/dev/ttyTHS1] 
1622962702855 [Initial robot's topic...] 
1622962702865 [Start initializing navigation] 
1622962702865 [Start initializing navigation topic] 
1622962702964 [Initialization navigation topic finished] 
1622962702979 [Initialization navigation finished] 
1622962703046 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703099 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703146 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703198 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703246 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703298 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703350 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703398 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703446 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703498 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703546 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703598 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703646 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703698 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703746 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703797 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703846 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703898 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703946 [vl:0.0 vr:0.0 yaw:0.0] 
1622962703998 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704046 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704098 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704146 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704198 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704247 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704301 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704350 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704398 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704446 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704498 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704547 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704598 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704646 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704698 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704747 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704797 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704846 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704898 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704950 [vl:0.0 vr:0.0 yaw:0.0] 
1622962704998 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705046 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705098 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705146 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705198 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705247 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705297 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705346 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705398 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705446 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705498 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705546 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705598 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705646 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705698 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705748 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705798 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705846 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705898 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705946 [vl:0.0 vr:0.0 yaw:0.0] 
1622962705998 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706046 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706098 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706147 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706198 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706246 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706298 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706346 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706398 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706447 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706498 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706551 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706599 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706654 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706707 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706746 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706807 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706857 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706900 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706953 [vl:0.0 vr:0.0 yaw:0.0] 
1622962706998 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707045 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707099 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707154 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707198 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707246 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707299 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707346 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707397 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707446 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707498 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707546 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707598 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707646 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707698 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707748 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707801 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707855 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707898 [vl:0.0 vr:0.0 yaw:0.0] 
1622962707951 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708001 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708056 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708107 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708152 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708203 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708254 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708302 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708345 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708398 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708447 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708502 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708546 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708598 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708652 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708698 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708746 [vl:0.0 vr:0.0 yaw:0.0] 
1622962708799 [vl:0.0 vr:0.0 yaw:0.0] 
