1623076183282 [Opening serial port: /dev/ttyTHS1.] 
1623076183592 [The robot is connected to ] [/dev/ttyTHS1] 
1623076183592 [Initial robot's topic...] 
1623076183598 [Start initializing navigation] 
1623076183598 [Start initializing navigation topic] 
1623076183731 [Initialization navigation topic finished] 
1623076183736 [Initialization navigation finished] 
1623076183775 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183790 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183810 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183832 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183854 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183875 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183884 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183913 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183935 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183950 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183970 [vl:0.0 vr:0.0 yaw:0.0] 
1623076183990 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184010 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184030 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184051 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184075 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184090 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184111 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184135 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184154 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184166 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184190 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184206 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184230 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184251 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184270 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184296 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184310 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184331 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184352 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184370 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184396 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184411 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184435 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184451 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184476 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184490 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184510 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184531 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184550 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184571 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184597 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184611 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184631 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184650 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184671 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184690 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184710 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184737 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184751 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184770 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184792 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184811 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184831 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184850 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184871 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184896 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184911 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184931 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184958 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184972 [vl:0.0 vr:0.0 yaw:0.0] 
1623076184990 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185010 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185031 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185051 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185070 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185089 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185110 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185135 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185151 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185171 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185195 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185210 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185231 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185250 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185270 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185297 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185315 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185331 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185352 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185370 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185398 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185411 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185435 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185450 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185471 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185505 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185518 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185531 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185553 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185570 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185590 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185622 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185645 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185659 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185670 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185690 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185711 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185736 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185759 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185771 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185790 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185810 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185836 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185851 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185870 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185890 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185911 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185931 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185951 [vl:0.0 vr:0.0 yaw:0.0] 
1623076185970 [vl:0.0 vr:0.0 yaw:0.0] 
