1622682818051 [Opening serial port: /dev/ttyTHS1.] 
1622682818357 [The robot is connected to ] [/dev/ttyTHS1] 
1622682818357 [Initial robot's topic...] 
1622682818362 [Start initializing navigation] 
1622682818363 [Start initializing navigation topic] 
1622682818400 [Initialization navigation topic finished] 
1622682818407 [Initialization navigation finished] 
1622682818468 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818521 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818573 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818625 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818663 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818721 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818768 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818821 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818869 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818921 [vl:0.0 vr:0.0 yaw:0.0] 
1622682818969 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819021 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819062 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819121 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819168 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819220 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819268 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819321 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819362 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819421 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819468 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819521 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819569 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819621 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819662 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819721 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819768 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819821 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819872 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819921 [vl:0.0 vr:0.0 yaw:0.0] 
1622682819968 [vl:0.0 vr:0.0 yaw:0.0] 
1622682820020 [vl:0.0 vr:0.0 yaw:0.0] 
1622682820062 [vl:0.0 vr:0.0 yaw:0.0] 
1622682820121 [vl:0.0 vr:0.0 yaw:0.0] 
