1622961864204 [Opening serial port: /dev/ttyTHS1.] 
1622961864510 [The robot is connected to ] [/dev/ttyTHS1] 
1622961864510 [Initial robot's topic...] 
1622961864515 [Start initializing navigation] 
1622961864515 [Start initializing navigation topic] 
1622961864586 [Initialization navigation topic finished] 
1622961864597 [Initialization navigation finished] 
1622961864662 [vl:0.0 vr:0.0 yaw:0.0] 
1622961864714 [vl:0.0 vr:0.0 yaw:0.0] 
1622961864761 [vl:0.0 vr:0.0 yaw:0.0] 
1622961864814 [vl:0.0 vr:0.0 yaw:0.0] 
1622961864862 [vl:0.0 vr:0.0 yaw:0.0] 
1622961864915 [vl:0.0 vr:0.0 yaw:0.0] 
1622961864961 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865015 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865062 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865114 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865162 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865217 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865262 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865317 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865366 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865414 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865461 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865514 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865562 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865614 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865662 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865714 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865762 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865814 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865862 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865915 [vl:0.0 vr:0.0 yaw:0.0] 
1622961865973 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866014 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866061 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866121 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866162 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866215 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866262 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866315 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866362 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866417 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866470 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866521 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866563 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866621 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866662 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866714 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866762 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866814 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866862 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866918 [vl:0.0 vr:0.0 yaw:0.0] 
1622961866966 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867014 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867070 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867119 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867161 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867214 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867262 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867315 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867374 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867420 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867468 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867515 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867561 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867614 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867663 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867714 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867768 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867814 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867861 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867915 [vl:0.0 vr:0.0 yaw:0.0] 
1622961867962 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868014 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868061 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868118 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868161 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868217 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868262 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868316 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868395 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868414 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868465 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868513 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868562 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868614 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868661 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868716 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868762 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868821 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868862 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868920 [vl:0.0 vr:0.0 yaw:0.0] 
1622961868962 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869014 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869070 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869115 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869163 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869218 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869262 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869314 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869362 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869417 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869462 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869538 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869562 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869614 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869662 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869714 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869762 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869814 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869862 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869914 [vl:0.0 vr:0.0 yaw:0.0] 
1622961869962 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870014 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870062 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870114 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870162 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870214 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870262 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870306 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870362 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870414 [vl:0.0 vr:0.0 yaw:0.0] 
1622961870461 [vl:0.0 vr:0.0 yaw:0.0] 
