1622910683206 [Opening serial port: /dev/ttyTHS1.] 
1622910683512 [The robot is connected to ] [/dev/ttyTHS1] 
1622910683512 [Initial robot's topic...] 
1622910683521 [Start initializing navigation] 
1622910683521 [Start initializing navigation topic] 
1622910683661 [Initialization navigation topic finished] 
1622910683666 [Initialization navigation finished] 
1622910683735 [vl:0.0 vr:0.0 yaw:0.0] 
1622910683780 [vl:0.0 vr:0.0 yaw:0.0] 
1622910683828 [vl:0.0 vr:0.0 yaw:0.0] 
1622910683882 [vl:0.0 vr:0.0 yaw:0.0] 
1622910683927 [vl:0.0 vr:0.0 yaw:0.0] 
1622910683980 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684027 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684080 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684127 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684180 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684227 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684280 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684327 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684380 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684427 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684479 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684527 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684584 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684627 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684683 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684732 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684779 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684827 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684881 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684932 [vl:0.0 vr:0.0 yaw:0.0] 
1622910684984 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685027 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685080 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685129 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685180 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685227 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685283 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685327 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685387 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685427 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685480 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685532 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685580 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685631 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685680 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685727 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685780 [vl:0.0 vr:0.0 yaw:0.0] 
1622910685828 [vl:0.0 vr:0.0 yaw:0.0] 
