1623197903481 [Opening serial port: /dev/ttyTHS1.] 
1623197903792 [The robot is connected to ] [/dev/ttyTHS1] 
1623197903792 [Initial robot's topic...] 
1623197903800 [Start initializing navigation] 
1623197903800 [Start initializing navigation topic] 
1623197903867 [Initialization navigation topic finished] 
1623197903873 [Initialization navigation finished] 
1623197903936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197903988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904237 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904339 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904389 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904636 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904836 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904937 [vl:0.0 vr:0.0 yaw:0.0] 
1623197904988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905636 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905835 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197905988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906636 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906743 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906836 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197906988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907035 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907089 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907390 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907636 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907836 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197907989 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908637 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908837 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197908988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909636 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909837 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197909988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910135 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910635 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910692 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910835 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197910988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911636 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911836 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197911988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912035 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912240 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912635 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912687 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912836 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197912988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913240 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913336 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913588 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913635 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913688 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913736 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913788 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913836 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913888 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913936 [vl:0.0 vr:0.0 yaw:0.0] 
1623197913988 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914036 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914088 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914136 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914188 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914236 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914288 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914335 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914388 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914436 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914488 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914536 [vl:0.0 vr:0.0 yaw:0.0] 
1623197914588 [vl:0.0 vr:0.0 yaw:0.0] 
