1623062268849 [Opening serial port: /dev/ttyTHS1.] 
1623062269163 [The robot is connected to ] [/dev/ttyTHS1] 
1623062269163 [Initial robot's topic...] 
1623062269174 [Start initializing navigation] 
1623062269174 [Start initializing navigation topic] 
1623062269317 [Initialization navigation topic finished] 
1623062269333 [Initialization navigation finished] 
1623062269377 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269397 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269416 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269438 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269457 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269476 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269496 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269516 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269537 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269562 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269577 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269597 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269620 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269637 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269666 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269674 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269696 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269726 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269746 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269754 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269784 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269796 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269817 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269836 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269862 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269876 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269897 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269916 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269936 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269956 [vl:0.0 vr:0.0 yaw:0.0] 
1623062269976 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270001 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270016 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270036 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270056 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270077 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270100 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270117 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270136 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270156 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270176 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270196 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270218 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270238 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270256 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270277 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270304 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270316 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270337 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270360 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270382 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270401 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270422 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270436 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270457 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270476 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270500 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270516 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270536 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270557 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270576 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270596 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270616 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270636 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270659 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270676 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270699 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270716 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270737 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270756 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270777 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270796 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270820 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270836 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270856 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270876 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270897 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270925 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270945 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270950 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270976 [vl:0.0 vr:0.0 yaw:0.0] 
1623062270996 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271016 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271036 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271065 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271082 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271097 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271121 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271137 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271156 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271176 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271197 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271222 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271236 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271282 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271297 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271315 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271329 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271344 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271357 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271378 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271397 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271440 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271453 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271464 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271481 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271498 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271517 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271538 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271565 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271576 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271596 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271616 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271636 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271656 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271676 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271696 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271716 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271736 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271757 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271776 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271796 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271817 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271837 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271856 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271874 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271903 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271916 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271936 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271960 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271978 [vl:0.0 vr:0.0 yaw:0.0] 
1623062271996 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272020 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272037 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272057 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272079 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272103 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272116 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272138 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272159 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272178 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272198 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272226 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272242 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272261 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272276 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272294 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272333 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272344 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272361 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272382 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272397 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272420 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272436 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272457 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272476 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272497 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272516 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272539 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272558 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272576 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272596 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272616 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272636 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272656 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272676 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272696 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272719 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272744 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272756 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272776 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272797 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272816 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272836 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272856 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272911 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272926 [vl:0.0 vr:0.0 yaw:0.0] 
1623062272939 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273007 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273033 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273054 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273073 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273093 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273112 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273141 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273155 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273176 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273225 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273242 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273256 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273269 [vl:0.0 vr:0.0 yaw:0.0] 
1623062273274 [vl:0.0 vr:0.0 yaw:0.0] 
