1623196091762 [Opening serial port: /dev/ttyTHS1.] 
1623196092067 [The robot is connected to ] [/dev/ttyTHS1] 
1623196092068 [Initial robot's topic...] 
1623196092077 [Start initializing navigation] 
1623196092077 [Start initializing navigation topic] 
1623196092246 [Initialization navigation topic finished] 
1623196092255 [Initialization navigation finished] 
1623196092332 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092373 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092425 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092473 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092520 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092572 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092624 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092672 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092720 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092778 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092824 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092872 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092921 [vl:0.0 vr:0.0 yaw:0.0] 
1623196092972 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093020 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093073 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093120 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093173 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093220 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093273 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093321 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093373 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093420 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093473 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093521 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093573 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093625 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093672 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093720 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093773 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093821 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093872 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093920 [vl:0.0 vr:0.0 yaw:0.0] 
1623196093972 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094020 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094077 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094120 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094172 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094221 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094272 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094321 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094372 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094424 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094476 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094524 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094573 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094621 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094678 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094723 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094772 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094823 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094872 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094919 [vl:0.0 vr:0.0 yaw:0.0] 
1623196094973 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095024 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095072 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095120 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095172 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095220 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095274 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095321 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095373 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095420 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095473 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095520 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095572 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095620 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095672 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095725 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095772 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095820 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095874 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095926 [vl:0.0 vr:0.0 yaw:0.0] 
1623196095972 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096020 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096072 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096124 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096172 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096221 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096273 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096324 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096373 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096420 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096472 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096524 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096572 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096621 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096673 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096721 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096773 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096820 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096886 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096920 [vl:0.0 vr:0.0 yaw:0.0] 
1623196096972 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097020 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097073 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097122 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097172 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097220 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097272 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097324 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097377 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097421 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097479 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097545 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097581 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097620 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097674 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097721 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097773 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097820 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097874 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097924 [vl:0.0 vr:0.0 yaw:0.0] 
1623196097973 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098020 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098076 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098120 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098177 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098220 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098272 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098320 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098372 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098420 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098472 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098520 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098572 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098619 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098672 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098720 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098772 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098821 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098873 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098920 [vl:0.0 vr:0.0 yaw:0.0] 
1623196098972 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099021 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099077 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099124 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099172 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099220 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099272 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099320 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099372 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099420 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099472 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099520 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099566 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099617 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099674 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099724 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099773 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099820 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099873 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099920 [vl:0.0 vr:0.0 yaw:0.0] 
1623196099972 [vl:0.0 vr:0.0 yaw:0.0] 
1623196100020 [vl:0.0 vr:0.0 yaw:0.0] 
1623196100074 [vl:0.0 vr:0.0 yaw:0.0] 
1623196100124 [vl:0.0 vr:0.0 yaw:0.0] 
