1623164406508 [Opening serial port: /dev/ttyTHS1.] 
1623164406819 [The robot is connected to ] [/dev/ttyTHS1] 
1623164406819 [Initial robot's topic...] 
1623164406831 [Start initializing navigation] 
1623164406831 [Start initializing navigation topic] 
1623164407050 [Initialization navigation topic finished] 
1623164407055 [Initialization navigation finished] 
1623164407126 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407173 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407216 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407269 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407316 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407369 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407416 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407473 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407516 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407570 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407617 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407670 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407716 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407770 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407816 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407869 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407916 [vl:0.0 vr:0.0 yaw:0.0] 
1623164407969 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408016 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408069 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408120 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408174 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408216 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408286 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408316 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408370 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408416 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408471 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408516 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408568 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408625 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408670 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408716 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408769 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408816 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408869 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408917 [vl:0.0 vr:0.0 yaw:0.0] 
1623164408973 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409017 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409069 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409116 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409170 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409219 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409269 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409317 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409369 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409417 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409469 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409516 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409569 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409616 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409669 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409716 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409769 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409829 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409869 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409917 [vl:0.0 vr:0.0 yaw:0.0] 
1623164409969 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410016 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410076 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410117 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410169 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410217 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410269 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410317 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410369 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410417 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410469 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410516 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410568 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410616 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410669 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410723 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410768 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410816 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410868 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410917 [vl:0.0 vr:0.0 yaw:0.0] 
1623164410973 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411033 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411073 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411119 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411169 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411217 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411269 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411316 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411373 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411416 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411468 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411525 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411573 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411636 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411676 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411726 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411775 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411820 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411870 [vl:0.0 vr:0.0 yaw:0.0] 
1623164411922 [vl:0.0 vr:0.0 yaw:0.0] 
