1622681379732 [Opening serial port: /dev/ttyTHS1.] 
1622681380038 [The robot is connected to ] [/dev/ttyTHS1] 
1622681380038 [Initial robot's topic...] 
1622681380043 [Start initializing navigation] 
1622681380044 [Start initializing navigation topic] 
1622681380115 [Initialization navigation topic finished] 
1622681380132 [Initialization navigation finished] 
1622681380195 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380246 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380294 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380346 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380394 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380446 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380494 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380547 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380594 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380647 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380694 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380747 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380794 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380852 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380894 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380946 [vl:0.0 vr:0.0 yaw:0.0] 
1622681380994 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381047 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381094 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381150 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381199 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381246 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381294 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381350 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381394 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381452 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381497 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381546 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381594 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381646 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381694 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381746 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381794 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381847 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381894 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381946 [vl:0.0 vr:0.0 yaw:0.0] 
1622681381993 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382046 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382094 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382146 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382194 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382246 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382294 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382346 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382394 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382446 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382494 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382546 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382594 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382646 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382694 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382746 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382802 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382846 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382894 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382946 [vl:0.0 vr:0.0 yaw:0.0] 
1622681382994 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383046 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383094 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383146 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383194 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383246 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383294 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383346 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383394 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383446 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383494 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383546 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383594 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383646 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383694 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383746 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383794 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383846 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383906 [vl:0.0 vr:0.0 yaw:0.0] 
1622681383946 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384002 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384046 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384093 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384146 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384194 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384246 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384293 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384346 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384394 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384447 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384493 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384546 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384593 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384653 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384693 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384746 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384794 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384846 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384894 [vl:0.0 vr:0.0 yaw:0.0] 
1622681384946 [vl:0.0 vr:0.0 yaw:0.0] 
