1622678926121 [Opening serial port: /dev/ttyTHS1.] 
1622678926436 [The robot is connected to ] [/dev/ttyTHS1] 
1622678926436 [Initial robot's topic...] 
1622678926442 [Start initializing navigation] 
1622678926442 [Start initializing navigation topic] 
1622678926515 [Initialization navigation topic finished] 
1622678926524 [Initialization navigation finished] 
1622678926586 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926639 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926686 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926738 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926786 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926838 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926886 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926938 [vl:0.0 vr:0.0 yaw:0.0] 
1622678926986 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927038 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927086 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927138 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927186 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927238 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927286 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927338 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927386 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927438 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927490 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927538 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927586 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927638 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927687 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927739 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927786 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927838 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927886 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927938 [vl:0.0 vr:0.0 yaw:0.0] 
1622678927986 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928038 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928086 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928138 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928186 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928238 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928286 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928338 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928386 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928438 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928486 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928538 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928586 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928638 [vl:0.0 vr:0.0 yaw:0.0] 
1622678928686 [vl:0.0 vr:0.0 yaw:0.0] 
