1622384692630 [Opening serial port: /dev/ttyTHS1.] 
1622384692937 [The robot is connected to ] [/dev/ttyTHS1] 
1622384692937 [Initial robot's topic...] 
1622384692946 [Start initializing navigation] 
1622384692946 [Start initializing navigation topic] 
1622384692987 [Initialization navigation topic finished] 
1622384692992 [Initialization navigation finished] 
1622384693055 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693112 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693154 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693206 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693254 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693306 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693354 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693406 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693454 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693506 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693554 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693606 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693654 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693706 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693754 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693806 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693854 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693906 [vl:0.0 vr:0.0 yaw:0.0] 
1622384693954 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694006 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694054 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694106 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694159 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694206 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694254 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694306 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694354 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694406 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694454 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694506 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694554 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694606 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694654 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694706 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694758 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694806 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694854 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694906 [vl:0.0 vr:0.0 yaw:0.0] 
1622384694954 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695006 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695054 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695106 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695154 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695206 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695255 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695306 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695354 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695406 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695454 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695506 [vl:0.0 vr:0.0 yaw:0.0] 
1622384695554 [vl:0.0 vr:0.0 yaw:0.0] 
