1622477114928 [Opening serial port: /dev/ttyTHS1.] 
1622477115233 [The robot is connected to ] [/dev/ttyTHS1] 
1622477115234 [Initial robot's topic...] 
1622477115242 [Start initializing navigation] 
1622477115242 [Start initializing navigation topic] 
1622477115325 [Initialization navigation topic finished] 
1622477115331 [Initialization navigation finished] 
1622477115402 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115444 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115501 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115544 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115596 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115644 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115695 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115753 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115795 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115844 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115900 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115944 [vl:0.0 vr:0.0 yaw:0.0] 
1622477115995 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116045 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116096 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116148 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116195 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116249 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116295 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116346 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116396 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116445 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116495 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116552 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116605 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116644 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116697 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116745 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116796 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116849 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116901 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116945 [vl:0.0 vr:0.0 yaw:0.0] 
1622477116995 [vl:0.0 vr:0.0 yaw:0.0] 
1622477117044 [vl:0.0 vr:0.0 yaw:0.0] 
1622477117095 [vl:0.0 vr:0.0 yaw:0.0] 
1622477117143 [vl:0.0 vr:0.0 yaw:0.0] 
