1622866234759 [Opening serial port: /dev/ttyTHS1.] 
1622866235073 [The robot is connected to ] [/dev/ttyTHS1] 
1622866235074 [Initial robot's topic...] 
1622866235099 [Start initializing navigation] 
1622866235099 [Start initializing navigation topic] 
1622866235233 [Initialization navigation topic finished] 
1622866235286 [Initialization navigation finished] 
1622866235369 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235424 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235500 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235520 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235570 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235619 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235672 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235722 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235791 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235819 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235896 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235918 [vl:0.0 vr:0.0 yaw:0.0] 
1622866235969 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236031 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236066 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236118 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236183 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236218 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236267 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236320 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236370 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236420 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236472 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236522 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236572 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236618 [vl:0.0 vr:0.0 yaw:0.0] 
1622866236684 [vl:0.0 vr:0.0 yaw:0.0] 
