1623087516195 [Opening serial port: /dev/ttyTHS1.] 
1623087516504 [The robot is connected to ] [/dev/ttyTHS1] 
1623087516504 [Initial robot's topic...] 
1623087516511 [Start initializing navigation] 
1623087516512 [Start initializing navigation topic] 
1623087516638 [Initialization navigation topic finished] 
1623087516653 [Initialization navigation finished] 
1623087516735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087516781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087516834 [vl:0.0 vr:0.0 yaw:0.0] 
1623087516881 [vl:0.0 vr:0.0 yaw:0.0] 
1623087516935 [vl:0.0 vr:0.0 yaw:0.0] 
1623087516981 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517034 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517085 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517181 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517235 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517281 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517335 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517381 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517434 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517482 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517534 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517585 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517635 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517681 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517835 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517886 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517939 [vl:0.0 vr:0.0 yaw:0.0] 
1623087517981 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518035 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518081 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518181 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518235 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518282 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518335 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518385 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518435 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518482 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518534 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518635 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518681 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518835 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518881 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518935 [vl:0.0 vr:0.0 yaw:0.0] 
1623087518981 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519034 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519081 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519134 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519181 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519235 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519281 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519334 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519381 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519434 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519481 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519534 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519634 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519682 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519734 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519835 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519881 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519935 [vl:0.0 vr:0.0 yaw:0.0] 
1623087519981 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520035 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520081 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520181 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520235 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520282 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520335 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520381 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520435 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520481 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520535 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520634 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520681 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520835 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520881 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520935 [vl:0.0 vr:0.0 yaw:0.0] 
1623087520981 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521035 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521081 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521186 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521238 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521282 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521334 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521386 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521438 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521482 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521535 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521588 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521636 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521681 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521782 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521834 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521885 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521938 [vl:0.0 vr:0.0 yaw:0.0] 
1623087521983 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522034 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522089 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522182 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522237 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522285 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522335 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522382 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522434 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522485 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522535 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522635 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522686 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522739 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522782 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522835 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522882 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522941 [vl:0.0 vr:0.0 yaw:0.0] 
1623087522982 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523038 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523082 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523182 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523235 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523283 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523339 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523381 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523436 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523483 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523535 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523634 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523682 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523833 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523878 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523935 [vl:0.0 vr:0.0 yaw:0.0] 
1623087523982 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524035 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524081 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524135 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524182 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524235 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524282 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524335 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524381 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524435 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524482 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524535 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524635 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524681 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524735 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524781 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524834 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524881 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524937 [vl:0.0 vr:0.0 yaw:0.0] 
1623087524986 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525034 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525082 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525134 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525182 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525236 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525282 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525334 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525383 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525440 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525484 [vl:0.0 vr:0.0 yaw:0.0] 
1623087525535 [vl:0.0 vr:0.0 yaw:0.0] 
