1623198801574 [Opening serial port: /dev/ttyTHS1.] 
1623198801880 [The robot is connected to ] [/dev/ttyTHS1] 
1623198801881 [Initial robot's topic...] 
1623198801886 [Start initializing navigation] 
1623198801886 [Start initializing navigation topic] 
1623198801980 [Initialization navigation topic finished] 
1623198801986 [Initialization navigation finished] 
1623198802057 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802101 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802148 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802200 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802248 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802300 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802348 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802403 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802448 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802500 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802548 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802600 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802648 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802708 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802749 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802807 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802848 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802904 [vl:0.0 vr:0.0 yaw:0.0] 
1623198802952 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803000 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803048 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803100 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803148 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803200 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803248 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803300 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803348 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803400 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803451 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803500 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803548 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803600 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803651 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803700 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803748 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803800 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803848 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803900 [vl:0.0 vr:0.0 yaw:0.0] 
1623198803948 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804000 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804052 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804100 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804148 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804200 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804254 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804300 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804348 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804400 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804454 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804500 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804548 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804600 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804647 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804700 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804748 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804800 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804849 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804900 [vl:0.0 vr:0.0 yaw:0.0] 
1623198804948 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805000 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805055 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805100 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805148 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805202 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805248 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805307 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805348 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805407 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805452 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805500 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805548 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805600 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805659 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805706 [vl:0.0 vr:0.0 yaw:0.0] 
1623198805748 [vl:0.0 vr:0.0 yaw:0.0] 
