1622585837452 [Opening serial port: /dev/ttyTHS1.] 
1622585837758 [The robot is connected to ] [/dev/ttyTHS1] 
1622585837759 [Initial robot's topic...] 
1622585837768 [Start initializing navigation] 
1622585837769 [Start initializing navigation topic] 
1622585837832 [Initialization navigation topic finished] 
1622585837848 [Initialization navigation finished] 
1622585837925 [vl:0.0 vr:0.0 yaw:0.0] 
1622585837982 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838025 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838074 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838120 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838174 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838225 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838274 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838325 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838376 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838428 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838473 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838525 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838574 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838625 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838683 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838725 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838774 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838825 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838875 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838925 [vl:0.0 vr:0.0 yaw:0.0] 
1622585838979 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839029 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839073 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839124 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839178 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839227 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839273 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839331 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839373 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839433 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839474 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839525 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839578 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839626 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839673 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839726 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839774 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839825 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839874 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839925 [vl:0.0 vr:0.0 yaw:0.0] 
1622585839976 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840025 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840073 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840125 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840174 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840225 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840278 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840320 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840374 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840425 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840473 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840525 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840574 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840625 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840673 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840725 [vl:0.0 vr:0.0 yaw:0.0] 
1622585840774 [vl:0.0 vr:0.0 yaw:0.0] 
