1622478138359 [Opening serial port: /dev/ttyTHS1.] 
1622478138664 [The robot is connected to ] [/dev/ttyTHS1] 
1622478138664 [Initial robot's topic...] 
1622478138678 [Start initializing navigation] 
1622478138678 [Start initializing navigation topic] 
1622478138730 [Initialization navigation topic finished] 
1622478138739 [Initialization navigation finished] 
1622478138806 [vl:0.0 vr:0.0 yaw:0.0] 
1622478138856 [vl:0.0 vr:0.0 yaw:0.0] 
1622478138908 [vl:0.0 vr:0.0 yaw:0.0] 
1622478138960 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139007 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139056 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139108 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139156 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139207 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139256 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139308 [vl:0.0 vr:0.014 yaw:0.0] 
1622478139356 [vl:0.0 vr:0.014 yaw:0.0] 
1622478139407 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139456 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139512 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139556 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139608 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139656 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139708 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139756 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139808 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139856 [vl:0.0 vr:0.0 yaw:0.0] 
1622478139907 [vl:0.0 vr:0.014 yaw:0.0] 
1622478139956 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140007 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140056 [vl:0.0 vr:-0.014 yaw:0.0] 
1622478140108 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140156 [vl:0.0 vr:-0.014 yaw:0.0] 
1622478140207 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140257 [vl:0.0 vr:0.014 yaw:0.0] 
1622478140313 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140356 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140407 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140460 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140508 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140556 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140608 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140656 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140707 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140756 [vl:0.0 vr:0.014 yaw:0.0] 
1622478140812 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140856 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140908 [vl:0.0 vr:0.0 yaw:0.0] 
1622478140956 [vl:0.0 vr:-0.014 yaw:0.0] 
1622478141007 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141056 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141107 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141156 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141209 [vl:0.0 vr:-0.014 yaw:0.0] 
1622478141261 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141307 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141356 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141407 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141456 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141508 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141556 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141607 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141656 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141707 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141756 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141819 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141876 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141907 [vl:0.0 vr:0.0 yaw:0.0] 
1622478141956 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142007 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142056 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142107 [vl:0.0 vr:-0.014 yaw:0.0] 
1622478142156 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142208 [vl:0.0 vr:-0.014 yaw:0.0] 
1622478142256 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142308 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142356 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142407 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142456 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142508 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142559 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142608 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142656 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142707 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142756 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142808 [vl:0.0 vr:0.014 yaw:0.0] 
1622478142857 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142908 [vl:0.0 vr:0.0 yaw:0.0] 
1622478142958 [vl:0.0 vr:0.0 yaw:0.0] 
1622478143007 [vl:0.0 vr:0.0 yaw:0.0] 
1622478143056 [vl:0.0 vr:0.0 yaw:0.0] 
1622478143112 [vl:0.0 vr:0.0 yaw:0.0] 
1622478143156 [vl:0.0 vr:0.0 yaw:0.0] 
