1622375268734 [Opening serial port: /dev/ttyTHS1.] 
1622375269039 [The robot is connected to ] [/dev/ttyTHS1] 
1622375269039 [Initial robot's topic...] 
1622375269045 [Start initializing navigation] 
1622375269046 [Start initializing navigation topic] 
1622375269083 [Initialization navigation topic finished] 
1622375269092 [Initialization navigation finished] 
1622375269159 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269205 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269256 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269304 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269357 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269405 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269457 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269504 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269557 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269605 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269656 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269717 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269757 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269804 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269856 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269904 [vl:0.0 vr:0.0 yaw:0.0] 
1622375269957 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270006 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270057 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270104 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270156 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270204 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270256 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270304 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270357 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270404 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270456 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270504 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270556 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270604 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270657 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270704 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270756 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270804 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270857 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270904 [vl:0.0 vr:0.0 yaw:0.0] 
1622375270957 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271004 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271057 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271104 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271156 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271204 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271257 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271308 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271356 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271404 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271457 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271508 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271560 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271604 [vl:0.0 vr:0.0 yaw:0.0] 
1622375271657 [vl:0.0 vr:0.0 yaw:0.0] 
