1622677422026 [Opening serial port: /dev/ttyTHS1.] 
1622677422336 [The robot is connected to ] [/dev/ttyTHS1] 
1622677422336 [Initial robot's topic...] 
1622677422342 [Start initializing navigation] 
1622677422342 [Start initializing navigation topic] 
1622677422382 [Initialization navigation topic finished] 
1622677422386 [Initialization navigation finished] 
1622677422450 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422497 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422551 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422598 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422651 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422698 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422750 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422798 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422851 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422903 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422951 [vl:0.0 vr:0.0 yaw:0.0] 
1622677422998 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423051 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423098 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423150 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423197 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423250 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423298 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423351 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423398 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423451 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423497 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423551 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423599 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423650 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423697 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423750 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423798 [vl:0.0 vr:0.0 yaw:0.0] 
1622677423852 [vl:0.0 vr:0.0 yaw:0.0] 
