1622373437468 [Opening serial port: /dev/ttyTHS1.] 
1622373437774 [The robot is connected to ] [/dev/ttyTHS1] 
1622373437775 [Initial robot's topic...] 
1622373437780 [Start initializing navigation] 
1622373437780 [Start initializing navigation topic] 
1622373437821 [Initialization navigation topic finished] 
1622373437834 [Initialization navigation finished] 
1622373437905 [vl:0.0 vr:0.0 yaw:0.0] 
1622373437953 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438000 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438053 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438100 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438153 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438205 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438253 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438300 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438352 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438400 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438453 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438500 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438552 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438600 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438653 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438700 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438757 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438800 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438853 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438900 [vl:0.0 vr:0.0 yaw:0.0] 
1622373438961 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439001 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439053 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439100 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439153 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439200 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439253 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439301 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439352 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439400 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439453 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439501 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439553 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439600 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439653 [vl:0.0 vr:0.0 yaw:0.0] 
1622373439700 [vl:0.0 vr:0.0 yaw:0.0] 
