1623078420263 [Opening serial port: /dev/ttyTHS1.] 
1623078420582 [The robot is connected to ] [/dev/ttyTHS1] 
1623078420582 [Initial robot's topic...] 
1623078420600 [Start initializing navigation] 
1623078420601 [Start initializing navigation topic] 
1623078420806 [Initialization navigation topic finished] 
1623078420816 [Initialization navigation finished] 
1623078420882 [vl:0.0 vr:0.0 yaw:0.0] 
1623078420937 [vl:0.0 vr:0.0 yaw:0.0] 
1623078420982 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421034 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421090 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421135 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421182 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421234 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421282 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421334 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421382 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421434 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421483 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421529 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421583 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421634 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421682 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421741 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421783 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421834 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421882 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421934 [vl:0.0 vr:0.0 yaw:0.0] 
1623078421983 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422034 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422082 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422134 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422183 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422229 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422282 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422336 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422382 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422437 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422482 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422534 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422583 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422638 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422682 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422739 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422783 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422834 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422886 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422934 [vl:0.0 vr:0.0 yaw:0.0] 
1623078422986 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423029 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423086 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423135 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423184 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423238 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423284 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423335 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423388 [vl:0.0 vr:0.0 yaw:0.0] 
1623078423434 [vl:0.0 vr:0.0 yaw:0.0] 
