1622866739957 [Opening serial port: /dev/ttyTHS1.] 
1622866740263 [The robot is connected to ] [/dev/ttyTHS1] 
1622866740263 [Initial robot's topic...] 
1622866740270 [Start initializing navigation] 
1622866740270 [Start initializing navigation topic] 
1622866740333 [Initialization navigation topic finished] 
1622866740340 [Initialization navigation finished] 
1622866740404 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740462 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740503 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740557 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740607 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740654 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740703 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740755 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740803 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740854 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740903 [vl:0.0 vr:0.0 yaw:0.0] 
1622866740954 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741003 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741065 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741103 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741155 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741210 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741254 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741303 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741359 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741403 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741454 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741503 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741555 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741603 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741655 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741702 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741755 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741803 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741859 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741903 [vl:0.0 vr:0.0 yaw:0.0] 
1622866741955 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742003 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742054 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742103 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742156 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742203 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742254 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742307 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742355 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742403 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742455 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742503 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742554 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742604 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742659 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742703 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742755 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742803 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742855 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742903 [vl:0.0 vr:0.0 yaw:0.0] 
1622866742946 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743003 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743054 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743103 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743155 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743203 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743255 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743303 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743355 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743403 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743454 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743503 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743555 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743603 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743654 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743703 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743755 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743803 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743854 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743903 [vl:0.0 vr:0.0 yaw:0.0] 
1622866743955 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744003 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744054 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744103 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744155 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744207 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744255 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744303 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744355 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744402 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744454 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744502 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744554 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744603 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744654 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744702 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744754 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744815 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744854 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744907 [vl:0.0 vr:0.0 yaw:0.0] 
1622866744954 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745003 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745055 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745103 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745154 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745203 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745255 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745303 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745354 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745404 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745456 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745503 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745554 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745602 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745655 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745703 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745754 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745803 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745856 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745903 [vl:0.0 vr:0.0 yaw:0.0] 
1622866745962 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746003 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746055 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746107 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746154 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746203 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746255 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746303 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746354 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746403 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746455 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746507 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746555 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746603 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746659 [vl:0.0 vr:0.0 yaw:0.0] 
1622866746696 [vl:0.0 vr:0.0 yaw:0.0] 
