1623196373626 [Opening serial port: /dev/ttyTHS1.] 
1623196373933 [The robot is connected to ] [/dev/ttyTHS1] 
1623196373933 [Initial robot's topic...] 
1623196373943 [Start initializing navigation] 
1623196373943 [Start initializing navigation topic] 
1623196374127 [Initialization navigation topic finished] 
1623196374134 [Initialization navigation finished] 
1623196374212 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374255 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374308 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374357 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374417 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374456 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374508 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374556 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374609 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374649 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374717 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374762 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374808 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374856 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374915 [vl:0.0 vr:0.0 yaw:0.0] 
1623196374957 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375008 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375056 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375108 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375156 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375212 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375261 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375308 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375362 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375414 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375456 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375508 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375556 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375613 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375656 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375709 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375756 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375808 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375856 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375908 [vl:0.0 vr:0.0 yaw:0.0] 
1623196375956 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376008 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376056 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376109 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376156 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376208 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376256 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376308 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376356 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376413 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376456 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376511 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376556 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376609 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376656 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376719 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376756 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376826 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376856 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376908 [vl:0.0 vr:0.0 yaw:0.0] 
1623196376960 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377022 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377056 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377115 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377156 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377212 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377261 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377310 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377356 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377408 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377460 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377508 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377560 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377612 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377656 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377708 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377756 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377808 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377856 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377908 [vl:0.0 vr:0.0 yaw:0.0] 
1623196377956 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378008 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378056 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378125 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378199 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378215 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378260 [vl:0.0 vr:0.0 yaw:0.0] 
1623196378328 [vl:0.0 vr:0.0 yaw:0.0] 
