1623026711498 [Opening serial port: /dev/ttyTHS1.] 
1623026711806 [The robot is connected to ] [/dev/ttyTHS1] 
1623026711806 [Initial robot's topic...] 
1623026711812 [Start initializing navigation] 
1623026711812 [Start initializing navigation topic] 
1623026711990 [Initialization navigation topic finished] 
1623026712000 [Initialization navigation finished] 
1623026712085 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712117 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712166 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712217 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712265 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712321 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712366 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712421 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712466 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712518 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712570 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712618 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712669 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712723 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712769 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712818 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712866 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712917 [vl:0.0 vr:0.0 yaw:0.0] 
1623026712966 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713019 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713070 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713118 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713165 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713217 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713266 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713317 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713366 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713417 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713466 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713517 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713566 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713621 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713666 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713729 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713767 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713817 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713865 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713918 [vl:0.0 vr:0.0 yaw:0.0] 
1623026713965 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714017 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714066 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714117 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714166 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714217 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714266 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714317 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714365 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714417 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714466 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714517 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714566 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714617 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714666 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714717 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714766 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714817 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714866 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714917 [vl:0.0 vr:0.0 yaw:0.0] 
1623026714965 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715017 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715082 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715117 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715165 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715217 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715265 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715317 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715366 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715417 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715466 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715521 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715566 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715617 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715670 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715717 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715766 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715817 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715870 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715918 [vl:0.0 vr:0.0 yaw:0.0] 
1623026715965 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716017 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716066 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716119 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716165 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716218 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716272 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716322 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716366 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716417 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716465 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716519 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716565 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716617 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716670 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716718 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716773 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716817 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716866 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716918 [vl:0.0 vr:0.0 yaw:0.0] 
1623026716965 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717021 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717071 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717117 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717166 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717217 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717265 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717319 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717366 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717417 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717472 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717517 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717573 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717610 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717665 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717724 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717768 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717817 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717866 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717918 [vl:0.0 vr:0.0 yaw:0.0] 
1623026717970 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718022 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718086 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718127 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718169 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718221 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718270 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718317 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718367 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718418 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718465 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718517 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718570 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718629 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718666 [vl:0.0 vr:0.0 yaw:0.0] 
1623026718717 [vl:0.0 vr:0.0 yaw:0.0] 
