1622863314006 [Opening serial port: /dev/ttyTHS1.] 
1622863314313 [The robot is connected to ] [/dev/ttyTHS1] 
1622863314314 [Initial robot's topic...] 
1622863314320 [Start initializing navigation] 
1622863314320 [Start initializing navigation topic] 
1622863314384 [Initialization navigation topic finished] 
1622863314406 [Initialization navigation finished] 
1622863314472 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314518 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314570 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314618 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314671 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314718 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314771 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314818 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314875 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314924 [vl:0.0 vr:0.0 yaw:0.0] 
1622863314971 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315018 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315070 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315119 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315175 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315221 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315271 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315318 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315371 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315418 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315470 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315521 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315571 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315619 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315671 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315718 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315770 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315825 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315871 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315921 [vl:0.0 vr:0.0 yaw:0.0] 
1622863315971 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316019 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316070 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316123 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316171 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316218 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316271 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316318 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316371 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316418 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316471 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316521 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316570 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316618 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316671 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316729 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316770 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316818 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316870 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316923 [vl:0.0 vr:0.0 yaw:0.0] 
1622863316971 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317018 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317071 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317119 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317177 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317218 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317271 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317321 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317370 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317418 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317473 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317519 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317592 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317627 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317672 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317728 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317774 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317819 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317870 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317918 [vl:0.0 vr:0.0 yaw:0.0] 
1622863317971 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318026 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318070 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318119 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318171 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318218 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318270 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318318 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318371 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318418 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318470 [vl:0.0 vr:0.0 yaw:0.0] 
1622863318515 [vl:0.0 vr:0.0 yaw:0.0] 
