1623087688446 [Opening serial port: /dev/ttyTHS1.] 
1623087688765 [The robot is connected to ] [/dev/ttyTHS1] 
1623087688765 [Initial robot's topic...] 
1623087688792 [Start initializing navigation] 
1623087688792 [Start initializing navigation topic] 
1623087689217 [Initialization navigation topic finished] 
1623087689233 [Initialization navigation finished] 
1623087689312 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689366 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689416 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689463 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689514 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689561 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689614 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689662 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689714 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689760 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689820 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689863 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689914 [vl:0.0 vr:0.0 yaw:0.0] 
1623087689962 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690013 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690062 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690114 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690163 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690214 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690262 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690324 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690367 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690415 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690466 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690515 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690581 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690614 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690662 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690714 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690770 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690818 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690867 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690913 [vl:0.0 vr:0.0 yaw:0.0] 
1623087690963 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691023 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691064 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691120 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691162 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691214 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691266 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691321 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691358 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691452 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691491 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691532 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691568 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691614 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691663 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691714 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691790 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691838 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691868 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691932 [vl:0.0 vr:0.0 yaw:0.0] 
1623087691966 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692019 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692082 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692139 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692161 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692226 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692262 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692338 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692382 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692414 [vl:0.0 vr:0.0 yaw:0.0] 
1623087692453 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087692520 [vl:-0.1235 vr:-0.193 yaw:0.0] 
1623087692546 [vl:-0.173 vr:-0.2075 yaw:0.0] 
1623087692570 [vl:-0.1565 vr:-0.193 yaw:0.0] 
1623087692614 [vl:-0.203 vr:-0.1765 yaw:0.0010010624] 
1623087692662 [vl:-0.218 vr:-0.1885 yaw:0.00399955748] 
1623087692724 [vl:-0.2345 vr:-0.2425 yaw:0.00242830514] 
1623087692762 [vl:-0.249 vr:-0.2895 yaw:0.00195164441] 
1623087692816 [vl:-0.265 vr:-0.3985 yaw:0.00345131396] 
1623087692862 [vl:-0.295 vr:-0.4005 yaw:0.0044494915] 
1623087692914 [vl:-0.2965 vr:-0.386 yaw:0.00244672778] 
1623087692980 [vl:-0.328 vr:-0.382 yaw:0.0014203501] 
1623087693077 [vl:-0.358 vr:-0.3985 yaw:-0.00649734022] 
1623087693103 [vl:-0.343 vr:-0.3985 yaw:-0.01002335068] 
1623087693135 [vl:-0.3595 vr:-0.3675 yaw:-0.01145502564] 
1623087693196 [vl:-0.343 vr:-0.3675 yaw:-0.01629379509] 
1623087693219 [vl:-0.343 vr:-0.384 yaw:-0.01941562893] 
1623087693265 [vl:-0.343 vr:-0.3985 yaw:-0.02242234947] 
1623087693319 [vl:-0.343 vr:-0.384 yaw:-0.02626941682] 
1623087693363 [vl:-0.358 vr:-0.4005 yaw:-0.02895873544] 
1623087693413 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087693441 [vl:-0.3745 vr:-0.2445 yaw:-0.03347895142] 
1623087693463 [vl:-0.343 vr:-0.23 yaw:-0.0349631071] 
1623087693514 [vl:-0.3265 vr:-0.259 yaw:-0.03745896815] 
1623087693563 [vl:-0.28 vr:-0.2445 yaw:-0.03296779157] 
1623087693625 [vl:-0.2815 vr:-0.2445 yaw:-0.02996484992] 
1623087693664 [vl:-0.3115 vr:-0.2445 yaw:-0.02715679166] 
1623087693714 [vl:-0.2815 vr:-0.2445 yaw:-0.0236654067] 
1623087693767 [vl:-0.2815 vr:-0.23 yaw:-0.01947580102] 
1623087693814 [vl:-0.3115 vr:-0.23 yaw:-0.01566539526] 
1623087693874 [vl:-0.295 vr:-0.2135 yaw:-0.0116599631] 
1623087693914 [vl:-0.2965 vr:-0.23 yaw:-0.00766515494] 
1623087693985 [vl:-0.3115 vr:-0.23 yaw:-0.00215658429] 
1623087694016 [vl:-0.2965 vr:-0.246 yaw:0.00383296731] 
1623087694062 [vl:-0.3445 vr:-0.23 yaw:0.00986248731] 
1623087694118 [vl:-0.328 vr:-0.2135 yaw:0.0167579698] 
1623087694167 [vl:-0.3445 vr:-0.23 yaw:0.02301602121] 
1623087694215 [vl:-0.3265 vr:-0.2135 yaw:0.02963081836] 
1623087694284 [vl:-0.3115 vr:-0.246 yaw:0.03947981836] 
1623087694314 [vl:-0.3115 vr:-0.23 yaw:0.04433247091] 
1623087694362 [vl:-0.328 vr:-0.2155 yaw:0.05426465511] 
1623087694416 [vl:-0.3445 vr:-0.2155 yaw:0.06485266443] 
1623087694486 [vl:-0.328 vr:-0.2315 yaw:0.07674896955] 
1623087694515 [vl:-0.343 vr:-0.2155 yaw:0.0892664813] 
1623087694562 [vl:-0.343 vr:-0.199 yaw:0.10177046305] 
1623087694625 [vl:-0.343 vr:-0.2155 yaw:0.1144047403] 
1623087694662 [vl:-0.3595 vr:-0.1845 yaw:0.1273009587] 
1623087694714 [vl:-0.328 vr:-0.2155 yaw:0.14173747306] 
1623087694763 [vl:-0.343 vr:-0.2155 yaw:0.15673989046] 
1623087694815 [vl:-0.343 vr:-0.201 yaw:0.17328542947] 
1623087694866 [vl:-0.3265 vr:-0.1845 yaw:0.19129186396] 
1623087694923 [vl:-0.373 vr:-0.1845 yaw:0.20759224168] 
1623087694962 [vl:-0.376 vr:-0.199 yaw:0.22241592648] 
1623087695015 [vl:-0.343 vr:-0.1845 yaw:0.24210382692] 
1623087695062 [vl:-0.406 vr:-0.1705 yaw:0.25930498852] 
1623087695105 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087695146 [vl:-0.14 vr:-0.061 yaw:0.29234965303] 
1623087695163 [vl:-0.155 vr:-0.061 yaw:0.29818758467] 
1623087695221 [vl:-0.0445 vr:-0.0325 yaw:0.31816076747] 
1623087695273 [vl:-0.016 vr:0.0 yaw:0.33018598551] 
1623087695314 [vl:0.0 vr:0.0 yaw:0.33158581251] 
1623087695362 [vl:0.0 vr:0.0 yaw:0.33207159275] 
1623087695420 [vl:0.0 vr:0.0 yaw:0.33258190388] 
1623087695502 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695521 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695564 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695614 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695662 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695708 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087695722 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695762 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695830 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695888 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695914 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087695962 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696019 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696067 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696116 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696162 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696219 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696262 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696313 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696370 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696416 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696468 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696518 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696566 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696616 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696677 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087696679 [vl:0.0 vr:0.0 yaw:0.333141334] 
1623087696727 [vl:-0.0935 vr:-0.0775 yaw:0.333141334] 
1623087696762 [vl:-0.0935 vr:-0.061 yaw:0.333141334] 
1623087696835 [vl:-0.14 vr:-0.1065 yaw:0.33580607885] 
1623087696862 [vl:-0.125 vr:-0.121 yaw:0.33814533465] 
1623087696914 [vl:-0.1565 vr:-0.121 yaw:0.3406539273] 
1623087696966 [vl:-0.125 vr:-0.123 yaw:0.3411587691] 
1623087697013 [vl:-0.155 vr:-0.123 yaw:0.3411587691] 
1623087697069 [vl:-0.125 vr:-0.123 yaw:0.34211443182] 
1623087697114 [vl:-0.155 vr:-0.123 yaw:0.34311661002] 
1623087697163 [vl:-0.155 vr:-0.123 yaw:0.344109652] 
1623087697215 [vl:-0.1565 vr:-0.123 yaw:0.34511216874] 
1623087697262 [vl:-0.1415 vr:-0.1375 yaw:0.34662992712] 
1623087697316 [vl:-0.14 vr:-0.121 yaw:0.34766066786] 
1623087697361 [vl:-0.125 vr:-0.121 yaw:0.34909298894] 
1623087697433 [vl:-0.14 vr:-0.1375 yaw:0.34959290025] 
1623087697461 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087697493 [vl:-0.125 vr:-0.1065 yaw:0.3517871904] 
1623087697514 [vl:-0.125 vr:-0.1065 yaw:0.35260513539] 
1623087697562 [vl:-0.14 vr:-0.0755 yaw:0.35359753843] 
1623087697615 [vl:-0.1085 vr:-0.0775 yaw:0.35459803815] 
1623087697687 [vl:-0.14 vr:-0.0755 yaw:0.35911603207] 
1623087697714 [vl:-0.1085 vr:-0.092 yaw:0.36261027575] 
1623087697763 [vl:-0.125 vr:-0.092 yaw:0.3671001863] 
1623087697813 [vl:-0.125 vr:-0.0755 yaw:0.37109762662] 
1623087697882 [vl:-0.14 vr:-0.0755 yaw:0.37670663832] 
1623087697921 [vl:-0.14 vr:-0.0755 yaw:0.38174883362] 
1623087697963 [vl:-0.155 vr:-0.0775 yaw:0.38657122614] 
1623087698015 [vl:-0.14 vr:-0.092 yaw:0.39267238614] 
1623087698062 [vl:-0.1085 vr:-0.0775 yaw:0.39803325176] 
1623087698115 [vl:-0.1235 vr:-0.092 yaw:0.404085803] 
1623087698181 [vl:-0.125 vr:-0.092 yaw:0.41127955908] 
1623087698217 [vl:-0.14 vr:-0.1085 yaw:0.41754427429] 
1623087698300 [vl:-0.14 vr:-0.0755 yaw:0.42732635972] 
1623087698334 [vl:-0.173 vr:-0.061 yaw:0.43059936998] 
1623087698373 [vl:-0.14 vr:-0.0755 yaw:0.43856944552] 
1623087698415 [vl:-0.1565 vr:-0.061 yaw:0.44433663838] 
1623087698457 [vl:-0.1565 vr:-0.0775 yaw:0.45012975214] 
1623087698532 [vl:-0.1385 vr:-0.0755 yaw:0.45667251824] 
1623087698562 [vl:-0.1565 vr:-0.061 yaw:0.46313262215] 
1623087698581 [log_latest_command] [[ b y t e a r r a y ( b ' \ x a a \ x f f \ x a 0 \ x 0 2 I \ x 0 f \ x 0 e ' ) ]] 
1623087698614 [vl:-0.14 vr:-0.0755 yaw:0.46963106631] 
1623087698660 [vl:-0.1415 vr:-0.123 yaw:0.47663526533] 
1623087698714 [vl:-0.14 vr:-0.123 yaw:0.48414484253] 
1623087698766 [vl:-0.155 vr:-0.123 yaw:0.48863170613] 
1623087698818 [vl:-0.188 vr:-0.121 yaw:0.49063226689] 
1623087698862 [vl:-0.1565 vr:-0.1375 yaw:0.49317821969] 
