1622867108013 [Opening serial port: /dev/ttyTHS1.] 
1622867108319 [The robot is connected to ] [/dev/ttyTHS1] 
1622867108319 [Initial robot's topic...] 
1622867108326 [Start initializing navigation] 
1622867108326 [Start initializing navigation topic] 
1622867108374 [Initialization navigation topic finished] 
1622867108380 [Initialization navigation finished] 
1622867108447 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108495 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108546 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108595 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108646 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108698 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108747 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108794 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108847 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108894 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108947 [vl:0.0 vr:0.0 yaw:0.0] 
1622867108994 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109046 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109095 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109146 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109194 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109247 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109295 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109346 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109394 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109446 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109499 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109547 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109595 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109646 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109694 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109748 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109798 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109846 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109899 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109947 [vl:0.0 vr:0.0 yaw:0.0] 
1622867109994 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110046 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110094 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110147 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110195 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110246 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110294 [vl:0.0 vr:0.0 yaw:0.0] 
1622867110349 [vl:0.0 vr:0.0 yaw:0.0] 
