1622678115464 [Opening serial port: /dev/ttyTHS1.] 
1622678115774 [The robot is connected to ] [/dev/ttyTHS1] 
1622678115774 [Initial robot's topic...] 
1622678115780 [Start initializing navigation] 
1622678115780 [Start initializing navigation topic] 
1622678115848 [Initialization navigation topic finished] 
1622678115855 [Initialization navigation finished] 
1622678115921 [vl:0.0 vr:0.0 yaw:0.0] 
1622678115976 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116018 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116070 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116118 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116170 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116222 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116270 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116318 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116370 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116418 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116470 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116518 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116570 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116618 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116670 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116718 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116770 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116822 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116870 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116918 [vl:0.0 vr:0.0 yaw:0.0] 
1622678116970 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117018 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117070 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117118 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117170 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117218 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117269 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117318 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117370 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117418 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117470 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117518 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117570 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117620 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117670 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117718 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117770 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117818 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117870 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117918 [vl:0.0 vr:0.0 yaw:0.0] 
1622678117970 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118018 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118070 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118118 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118170 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118218 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118270 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118318 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118370 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118418 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118470 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118518 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118570 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118618 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118670 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118718 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118770 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118818 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118870 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118918 [vl:0.0 vr:0.0 yaw:0.0] 
1622678118970 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119018 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119070 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119118 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119170 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119218 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119270 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119318 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119369 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119422 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119476 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119524 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119570 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119626 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119670 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119719 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119770 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119819 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119879 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119918 [vl:0.0 vr:0.0 yaw:0.0] 
1622678119971 [vl:0.0 vr:0.0 yaw:0.0] 
1622678120020 [vl:0.0 vr:0.0 yaw:0.0] 
1622678120070 [vl:0.0 vr:0.0 yaw:0.0] 
1622678120122 [vl:0.0 vr:0.0 yaw:0.0] 
